domain,countryCode,LON,PageViewsEnglish,birthyear,birthstate,occupation,en_curid,numlangs,birthcity,AverageViews,TotalPageViews,countryName,HPI,countryCode3,PageViewsNonEnglish,name,L_star,gender,industry,StdDevPageViews,continentName,LAT,wikiquote name
PUBLIC FIGURE,IN,78.029,758132,1952,,SOCIAL ACTIVIST,80072,34,Dehradun,36853.5,1253019,India,21.0405208,IND,494887,Vandana Shiva,4.850651407,Female,ACTIVISM,5547.441576,Asia,30.318,Vandana Shiva
INSTITUTIONS,SG,103.8,1213879,1952,,POLITICIAN,363326,43,Singapore,41765.06977,1795898,Singapore,20.89154287,SGP,582019,Lee Hsien Loong,4.568259762,Male,GOVERNMENT,12926.72242,Asia,1.3,Lee Hsien Loong
ARTS,JP,135.4666667,4497508,1952,,GAME DESIGNER,79982,32,Sonobe,219089.4688,7010863,JAPAN,22.46727313,JPN,2513355,Shigeru Miyamoto,4.001191173,Male,DESIGN,29382.17801,Asia,35.1,Shigeru Miyamoto
HUMANITIES,US,-119.281377,2864796,1951,WA,WRITER,6097209,35,Richland,107228.4286,3752995,United States,20.70949776,USA,888199,Orson Scott Card,3.157020674,Male,LANGUAGE,32469.93266,North America,46.279657,Orson Scott Card
EXPLORATION,US,-118.25,2464836,1951,CA,ASTRONAUT,94289,38,Los Angeles,74476.42105,2830104,UNITED STATES,18.30490291,USA,365268,Sally Ride,2.126703788,Female,EXPLORERS,81555.7437,North America,34.05,Sally Ride
PUBLIC FIGURE,US,-111.883333,2123211,1951,UT,CELEBRITY,763501,28,Salt Lake City,129064.6786,3613811,UNITED STATES,21.70698175,USA,1490600,Kim Peek,5.206998091,Male,MEDIA PERSONALITY,25533.94179,North America,40.75,Kim Peek
ARTS,US,-97.336111,5717846,1951,KS,ACTOR,327664,29,Wichita,267111.4828,7746233,UNITED STATES,21.10320648,USA,2028387,Kirstie Alley,3.161104294,Female,FILM AND THEATRE,85652.55565,North America,37.688889,Kirstie Alley
HUMANITIES,US,-93.620833,1467635,1951,IA,WRITER,5050,27,Des Moines,72932.40741,1969175,UNITED STATES,20.90122264,USA,501540,Bill Bryson,3.08778715,Male,LANGUAGE,5992.162801,North America,41.590833,Bill Bryson
PUBLIC FIGURE,US,-89.546389,5852059,1951,MO,PRESENTER,25427,27,Cape Girardeau,231943.8889,6262485,UNITED STATES,18.81653402,USA,410426,Rush Limbaugh,1.487311265,Male,MEDIA PERSONALITY,60408.57001,North America,37.309167,Rush Limbaugh
ARTS,US,-87.684722,13465870,1951,IL,ACTOR,53242,60,Chicago,381439.2333,22886354,UNITED STATES,25.08340748,USA,9420484,Robin Williams,5.134173268,Male,FILM AND THEATRE,73782.67489,North America,41.836944,Robin Williams
ARTS,US,-80.162792,6263308,1951,PA,ACTOR,235323,40,Pittsburgh,242593.875,9703755,United States,23.13964742,USA,3440447,Michael Keaton,4.222346836,Male,FILM AND THEATRE,43753.78802,North America,40.515817,Michael Keaton
SCIENCE & TECHNOLOGY,US,-76.616667,966479,1951,MD,PHYSICIST,54894,36,Baltimore,44227.72222,1592198,UNITED STATES,22.14529807,USA,625719,Edward Witten,5.795658185,Male,NATURAL SCIENCES,4359.826243,North America,39.283333,Edward Witten
ARTS,US,-75.341667,1774658,1951,PA,MUSICIAN,148786,29,Norristown,134298.9655,3894670,UNITED STATES,23.69995283,USA,2120012,Jaco Pastorius,6.518708246,Male,MUSIC,6916.367225,North America,40.12,Jaco Pastorius
SCIENCE & TECHNOLOGY,US,-73.638056,226981,1951,NY,PHYSICIST,275603,40,Long Island,13055.825,522233,United States,21.99801169,USA,295252,Frank Wilczek,9.917323756,Male,NATURAL SCIENCES,1486.499631,North America,40.747222,Frank Wilczek
ARTS,US,-72.547455,7503199,1951,MA,ACTOR,221259,48,Springfield,255372.0208,12257857,UNITED STATES,23.87203363,USA,4754658,Kurt Russell,4.757540107,Male,FILM AND THEATRE,49651.60689,North America,42.112411,Kurt Russell
INSTITUTIONS,IE,-9.2988,603504,1951,,POLITICIAN,261047,39,Castlebar,21559.69231,840828,Ireland,19.16586345,IRL,237324,Enda Kenny,3.820574755,Male,GOVERNMENT,12271.04781,Europe,53.8608,Enda Kenny
INSTITUTIONS,IE,-6.256,622727,1951,,POLITICIAN,3774806,44,Dublin,20988.38636,923489,Ireland,20.18571888,IRL,300762,Bertie Ahern,5.074537499,Male,GOVERNMENT,9230.511453,Europe,53.368,Bertie Ahern
INSTITUTIONS,GB,-4.29069,5406213,1951,,POLITICIAN,13076,88,Giffnock,91309.81818,8035264,UNITED KINGDOM,23.19766319,GBR,2629051,Gordon Brown,5.224061874,Male,GOVERNMENT,71111.73657,Europe,55.798415,Gordon Brown
SPORTS,GB,-4.259,3070926,1951,,SOCCER PLAYER,16919,41,Glasgow,105716.0488,4334358,UNITED KINGDOM,20.88375183,GBR,1263432,Kenny Dalglish,4.303308696,Male,TEAM SPORTS,71553.86284,Europe,55.858,Kenny Dalglish
ARTS,GB,-1.5311,363897,1951,,MUSICIAN,83312,56,Wallsend,139232.4107,7797015,UNITED KINGDOM,25.45754602,GBR,7433118,Sting,12.13186396,Male,MUSIC,30089.25601,Europe,54.99128,Sting (musician)
SPORTS,GB,-1.052235,1810359,1951,,SOCCER PLAYER,346979,42,Armthorpe,68161.04762,2862764,UNITED KINGDOM,21.91733519,GBR,1052405,Kevin Keegan,5.324995228,Male,TEAM SPORTS,17751.19049,Europe,53.535176,Kevin Keegan
ARTS,GB,-0.3507,8755111,1951,,SINGER,153557,50,Hounslow,346433.08,17321654,United Kingdom,25.0021133,GBR,8566543,Phil Collins,6.53972045,Male,MUSIC,58467.23518,Europe,51.4668,Phil Collins
SPORTS,NL,4.9,927712,1951,,COACH,683945,34,Amsterdam,90320.61765,3070901,NETHERLANDS,22.43066622,NLD,2143189,Louis van Gaal,8.345475993,Male,TEAM SPORTS,29444.8947,Europe,52.366667,Louis van Gaal
INSTITUTIONS,NG,7.6,229453,1951,,POLITICIAN,3064046,48,Katsina,10088.52083,484249,Nigeria,20.51993784,NGA,254796,Umaru Musa Yar'Adua,9.957100807,Male,GOVERNMENT,6283.591767,Africa,12.983333,Umaru Yar'Adua
SCIENCE & TECHNOLOGY,EG,31.25,2883735,1951,,PHYSICIAN,319799,42,Maadi,105545.7381,4432921,EGYPT,21.17400037,EGY,1549186,Ayman al-Zawahiri,4.766124633,Male,MEDICINE,76159.65583,Africa,29.966667,Ayman al-Zawahiri
SPORTS,RU,59.666667,769221,1951,,CHESSMASTER,1020,55,Zlatoust,31800.29091,1749016,Russia,22.97518017,RUS,979795,Anatoly Karpov,10.07661917,Male,INDIVIDUAL SPORTS,8687.220016,Europe,55.166667,Anatoly Karpov
ARTS,AU,151.95,4268756,1951,,ACTOR,171515,50,Toowoomba,154197.36,7709868,AUSTRALIA,22.92403994,AUS,3441112,Geoffrey Rush,5.868997644,Male,FILM AND THEATRE,74948.66424,Oceania,-27.566667,Geoffrey Rush
INSTITUTIONS,EG,,2011232,1951,,POLITICIAN,32253721,63,El-Adwah,84485.38095,5322579,Egypt,21.92916652,EGY,3311347,Mohamed Morsi,6.204782136,Male,GOVERNMENT,179368.484,Africa,,Mohamed Morsi
SCIENCE & TECHNOLOGY,US,-121.9,12510410,1950,CA,INVENTOR,27848,55,San Francisco-Bay Area,311643.2182,17140377,UNITED STATES,22.36069418,USA,4629967,Steve Wozniak,3.670155827,Male,INVENTION,316112.9081,North America,37.333333,Steve Wozniak
SCIENCE & TECHNOLOGY,US,-119.3,114407,1950,CA,PHYSICIST,684753,40,Visalia,8344.525,333781,UNITED STATES,21.74790387,USA,219374,Robert B. Laughlin,12.83374742,Male,NATURAL SCIENCES,1368.95278,North America,36.316667,Robert B. Laughlin
ARTS,US,-118.25,1673123,1950,CA,ACTOR,113157,26,Los Angeles,82396.84615,2142318,UNITED STATES,20.97391319,USA,469195,Julie Kavner,2.768331787,Female,FILM AND THEATRE,5713.429899,North America,34.05,Julie Kavner
INSTITUTIONS,US,-99.672778,4223176,1950,TX,POLITICIAN,545253,34,Paint Creek,138200.7941,4698827,United States,18.5266533,USA,475651,Rick Perry,1.813011823,Male,GOVERNMENT,125735.2333,North America,33.062778,Rick Perry
ARTS,US,-87.723611,9209011,1950,IL,ACTOR,102994,50,Chicago,276743.68,13837184,UNITED STATES,23.84365623,USA,4628173,Bill Murray,3.94484227,Male,FILM AND THEATRE,56573.29638,North America,42.077222,Bill Murray
ARTS,US,-83.949444,9655758,1950,MI,SINGER,147687,53,Saginaw,337747.3774,17900611,UNITED STATES,25.01677871,USA,8244853,Stevie Wonder,6.688176663,Male,MUSIC,72495.0401,North America,43.419444,Stevie Wonder
ARTS,US,-80.208889,3248146,1950,FL,ACTOR,398602,30,Miami,161777.1,4853313,UNITED STATES,21.93963238,USA,1605167,William H. Macy,3.768217264,Male,FILM AND THEATRE,26477.51977,North America,25.775278,William H. Macy
SCIENCE & TECHNOLOGY,US,-74.0059,152297,1950,NY,ECONOMIST,11635366,35,New York,11017.28571,385605,UNITED STATES,21.61054087,USA,233308,Eric Maskin,12.05960048,Male,SOCIAL SCIENCES,1586.563533,North America,40.7127,Eric Maskin
PUBLIC FIGURE,US,-73.784167,6224468,1950,NY,PRESENTER,16506,32,Lower Hudson Valley,238832.5938,7642643,United States,21.17190192,USA,1418175,Jay Leno,2.598354053,Male,MEDIA PERSONALITY,58385.41808,North America,40.928611,Jay Leno
SPORTS,CA,-73.266667,1028859,1950,,RACECAR DRIVER,86632,29,Saint-Jean-sur-Richelieu,107494.3448,3117336,CANADA,22.93467271,CAN,2088477,Gilles Villeneuve,8.444379926,Male,INDIVIDUAL SPORTS,17721.48606,North America,45.316667,Gilles Villeneuve
ARTS,GB,-0.6038,5184365,1950,,SINGER,55896,48,Chobham,186782.5208,8965561,UNITED KINGDOM,24.19762632,GBR,3781196,Peter Gabriel,5.431632007,Male,MUSIC,27784.68753,Europe,51.3481,Peter Gabriel
INSTITUTIONS,GB,-0.1385,279354,1950,,NOBLEMAN,125231,37,London,35856.75676,1326700,United Kingdom,21.81114151,GBR,1047346,"Anne, Princess Royal",9.586621486,Female,GOVERNMENT,16849.79712,Europe,51.504,"Anne, Princess Royal"
SCIENCE & TECHNOLOGY,DK,10.2107,835232,1950,,ENGINEER,3713,39,Aarhus,35851.74359,1398218,DENMARK,22.11056392,DNK,562986,Bjarne Stroustrup,6.29078047,Male,ENGINEERING,4894.052041,Europe,56.1572,Bjarne Stroustrup
INSTITUTIONS,RU,37.616667,383239,1950,,POLITICIAN,541346,42,Moscow,17992.40476,755681,Russia,20.94263687,RUS,372442,Sergey Lavrov,8.278591937,Male,GOVERNMENT,7973.594684,Europe,55.75,Sergey Lavrov
INSTITUTIONS,TZ,38.3,370168,1950,,POLITICIAN,1137875,35,Msoga,17552.65714,614343,Tanzania,20.60402725,TZA,244175,Jakaya Kikwete,5.905416784,Male,GOVERNMENT,3544.36333,Africa,-6.566667,Jakaya Kikwete
INSTITUTIONS,IQ,44.219722,822915,1950,,POLITICIAN,4723094,38,Hindiya,45634.68421,1734118,Iraq,21.8660962,IRQ,911203,Nouri al-Maliki,5.818972996,Male,GOVERNMENT,11306.33029,Asia,32.544167,Nouri al-Maliki
ARTS,IQ,44.433333,1529931,1950,,ARCHITECT,513402,42,Baghdad,89713.52381,3767968,Iraq,23.75899631,IRQ,2238037,Zaha Hadid,9.118485291,Female,DESIGN,15742.30531,Asia,33.333333,Zaha Hadid
INSTITUTIONS,KG,74.612222,226577,1950,,POLITICIAN,1632388,44,Osh,9853.613636,433559,Kyrgyzstan,19.61719381,KGZ,206982,Roza Otunbayeva,8.584781452,Female,GOVERNMENT,10395.52793,Asia,42.874722,Roza Otunbayeva
INSTITUTIONS,HK,114.1722,1009132,1950,,POLITICIAN,155608,43,Kwong Wah Hospital,72503.18605,3117637,Hong Kong,22.33823669,HKG,2108505,Ma Ying-jeou,5.859723708,Male,GOVERNMENT,33426.87007,Asia,22.315,Ma Ying-jeou
INSTITUTIONS,TW,120.333333,661554,1950,,POLITICIAN,55077,38,Guantian District,56991.63158,2165682,Taiwan,21.98126802,TWN,1504128,Chen Shui-bian,6.104827584,Male,GOVERNMENT,21792.94603,Asia,23.183333,Chen Shui-bian
INSTITUTIONS,NZ,175.283333,805307,1950,,POLITICIAN,22838615,46,Hamilton,23544.91304,1083066,NEW ZEALAND,20.7264709,NZL,277759,Helen Clark,4.016667773,Female,GOVERNMENT,5621.830287,Oceania,-37.783333,Helen Clark
ARTS,US,-117.755833,6792303,1949,CA,ACTOR,30519,42,Los Angeles,271153.1905,11388434,UNITED STATES,24.41158179,USA,4596131,Tom Waits,5.294009243,Male,FILM AND THEATRE,34464.6334,North America,34.060833,Tom Waits
HUMANITIES,US,-97.535,841815,1949,OK,WRITER,183652,26,Oklahoma City,60695.34615,1578079,UNITED STATES,22.70688227,USA,736264,Ken Wilber,5.629430494,Male,LANGUAGE,2769.650562,North America,35.482222,Ken Wilber
SPORTS,US,-94.366667,5213380,1949,TX,BOXER,150091,35,Marshall,224751.3143,7866296,United States,22.85924032,USA,2652916,George Foreman,4.178226766,Male,INDIVIDUAL SPORTS,42678.62705,North America,32.55,George Foreman
ARTS,US,-93.861944,3870004,1949,MO,ACTOR,200053,26,Flat Creek Township,247629.7692,6438374,UNITED STATES,22.6050431,USA,2568370,Don Johnson,4.576744916,Male,FILM AND THEATRE,35482.7198,North America,36.678333,Don Johnson
SCIENCE & TECHNOLOGY,US,-93.161111,203596,1949,MN,PHYSICIAN,1044010,36,Northfield,12072.66667,434616,UNITED STATES,22.08686158,USA,231020,Peter Agre,9.671243218,Male,MEDICINE,1058.367572,North America,44.458333,Peter Agre
ARTS,US,-92.459444,4599914,1949,MN,ACTOR,67763,46,Cloquet,158506.9783,7291321,UNITED STATES,22.56280339,USA,2691407,Jessica Lange,4.541328499,Female,FILM AND THEATRE,77112.33835,North America,46.721667,Jessica Lange
SCIENCE & TECHNOLOGY,US,-86.886944,559120,1949,IN,COMPUTER SCIENTIST,33161,39,Michigan City,26990,1052610,UNITED STATES,22.39503055,USA,493490,Ward Cunningham,9.097172706,Male,COMPUTER SCIENCE,4099.93756,North America,41.709444,Ward Cunningham
ARTS,US,-85.706781,5595175,1949,AL,MUSICIAN,170490,41,Tuskegee,222790.4146,9134407,UNITED STATES,23.3805075,USA,3539232,Lionel Richie,5.105953096,Male,MUSIC,56198.30451,North America,32.431506,Lionel Richie
INSTITUTIONS,US,-84.439167,3790230,1949,OH,POLITICIAN,766900,34,Reading,121908.7647,4144898,United States,18.8188527,USA,354668,John Boehner,1.682684127,Male,GOVERNMENT,66863.94914,North America,39.222778,John Boehner
ARTS,US,-74.364684,13331188,1949,NJ,ACTOR,63390,77,Summit,325459.9481,25060416,UNITED STATES,25.13614466,USA,11729228,Meryl Streep,6.498919877,Female,FILM AND THEATRE,211056.7401,North America,40.715622,Meryl Streep
ARTS,US,-74.0059,5269280,1949,NY,ACTOR,99881,26,New York,264313,6872138,UNITED STATES,21.43434247,USA,1602858,Andy Kaufman,3.043554943,Male,FILM AND THEATRE,50678.44635,North America,40.7127,Andy Kaufman
ARTS,US,-73.989899,12718127,1949,NJ,MUSICIAN,60192,66,Long Branch,330141.6364,21789348,United States,25.14647364,USA,9071221,Bruce Springsteen,5.554709798,Male,MUSIC,102905.6184,North America,40.295372,Bruce Springsteen
ARTS,US,-73.959722,7182191,1949,NY,ACTOR,64965,54,New York,230360.037,12439442,UNITED STATES,24.00831332,USA,5257251,Sigourney Weaver,5.179922758,Female,FILM AND THEATRE,81076.91116,North America,40.790278,Sigourney Weaver
ARTS,US,-73.886,7332454,1949,NY,SINGER,43927,37,New York,301556.5135,11157591,UNITED STATES,23.86589536,USA,3825137,Billy Joel,4.045354239,Male,MUSIC,32647.32398,North America,40.8373,Billy Joel
ARTS,GB,-4.259,3906568,1949,,MUSICIAN,199158,41,Glasgow,208149.6098,8534134,UNITED KINGDOM,24.5852389,GBR,4627566,Mark Knopfler,7.254200774,Male,MUSIC,29238.18789,Europe,55.858,Mark Knopfler
HUMANITIES,GB,-3.95,1357139,1949,,WRITER,87240,27,Swansea,61370.40741,1657001,UNITED KINGDOM,20.38539596,GBR,299862,Martin Amis,2.471546829,Male,LANGUAGE,5503.137583,Europe,51.616667,Martin Amis
INSTITUTIONS,BF,-2.266667,561883,1949,,POLITICIAN,165553,39,Yako,40919.4359,1595858,BURKINA FASO,22.19455333,BFA,1033975,Thomas Sankara,6.462834764,Male,GOVERNMENT,11306.24628,Africa,12.966667,Thomas Sankara
HUMANITIES,GB,-1.083333,8746109,1949,,JOURNALIST,228998,42,Portsmouth,235647.9286,9897213,United Kingdom,20.30901823,GBR,1151104,Christopher Hitchens,1.968126255,Male,LANGUAGE,168707.2365,Europe,50.816667,Christopher Hitchens
PUBLIC FIGURE,GB,-0.2465,3686585,1949,,MODEL,206996,28,Neasden,227879.4643,6380625,United Kingdom,23.68937548,GBR,2694040,Twiggy,5.570018997,Female,MEDIA PERSONALITY,16346.14908,Europe,51.5552,Twiggy
SCIENCE & TECHNOLOGY,GB,1.296667,292518,1949,,BIOLOGIST,1718776,32,Norwich,14883.9375,476286,UNITED KINGDOM,20.31775703,GBR,183768,Paul Nurse,5.904805205,Male,NATURAL SCIENCES,2936.987051,Europe,52.628333,Paul Nurse
INSTITUTIONS,IL,34.8,3810973,1949,,POLITICIAN,56472,70,Tel Aviv,95817.34286,6707214,Israel,23.69984958,ISR,2896241,Benjamin Netanyahu,6.566407744,Male,GOVERNMENT,53875.01321,Asia,32.066667,Benjamin Netanyahu
ARTS,IL,34.966667,9201819,1949,,MUSICIAN,142241,33,Tirat Carmel,402051.697,13267706,Israel,23.12738261,ISR,4065887,Gene Simmons,3.571149696,Male,MUSIC,67995.00776,Asia,32.766667,Gene Simmons
INSTITUTIONS,AE,55.333333,3379208,1949,,POLITICIAN,521165,37,Dubai,150002.4054,5550089,UNITED ARAB EMIRATES,22.82612958,ARE,2170881,Mohammed bin Rashid Al Maktoum,4.752461093,Male,GOVERNMENT,30626.16914,Asia,24.95,Mohammed bin Rashid al-Maktoum
HUMANITIES,JP,135.761389,4405456,1949,,WRITER,229198,54,Kyoto,270057.463,14583103,Japan,25.38364133,JPN,10177647,Haruki Murakami,7.320614738,Male,LANGUAGE,65729.72466,Asia,34.935556,Haruki Murakami
ARTS,US,,6935769,1949,IL,ACTOR,16384,33,Chicago,343435.6061,11333375,United States,23.90072798,USA,4397606,John Belushi,4.360864542,Male,FILM AND THEATRE,35400.25375,North America,,John Belushi
INSTITUTIONS,TH,,1455469,1949,,POLITICIAN,360815,51,Chiang Mai Province,72939.35294,3719907,Thailand,23.09605978,THA,2264438,Thaksin Shinawatra,6.018844334,Male,GOVERNMENT,28535.33823,Asia,,Thaksin Shinawatra
SCIENCE & TECHNOLOGY,US,-90.197778,1405027,1948,MO,PHYSICIST,7963444,47,St. Louis,41290.17021,1940638,UNITED STATES,20.83305889,USA,535611,Steven Chu,3.949791048,Male,NATURAL SCIENCES,23877.079,North America,38.627222,Steven Chu
ARTS,US,-83.045833,8561567,1948,MI,MUSICIAN,140308,46,Detroit,321313.5217,14780422,UNITED STATES,25.0217168,USA,6218855,Alice Cooper,5.809677716,Male,MUSIC,46101.10327,North America,42.331389,Alice Cooper
HUMANITIES,US,-79.933333,2012933,1948,SC,WRITER,26370,28,Charleston,99351.75,2781849,UNITED STATES,22.16593253,USA,768916,Robert Jordan,3.653039837,Male,LANGUAGE,7139.707537,North America,32.783333,Robert Jordan
HUMANITIES,US,-79.056111,1803307,1948,SC,WRITER,33119,40,Conway,68814.625,2752585,United States,22.59656662,USA,949278,William Gibson,4.666204648,Male,LANGUAGE,10346.45209,North America,33.838056,William Gibson
ARTS,US,-75.606944,3193887,1948,NY,FILM DIRECTOR,52260,32,Carthage,193408.6563,6189077,United States,23.66732978,USA,2995190,John Carpenter,5.472552775,Male,FILM AND THEATRE,23604.62963,North America,43.981111,John Carpenter
HUMANITIES,US,-74.110228,6213641,1948,NJ,WRITER,12300,44,Bayonne,230031.5,10121386,UNITED STATES,22.84269296,USA,3907745,George R. R. Martin,5.08738648,Male,LANGUAGE,146843.8694,North America,40.662411,George R. R. Martin
ARTS,US,-73.965556,4065159,1948,NY,ACTOR,4649,40,New York,136676.8,5467072,United States,21.69995752,USA,1401913,Billy Crystal,3.26686298,Male,FILM AND THEATRE,52082.60176,North America,40.769167,Billy Crystal
PUBLIC FIGURE,US,-73.826111,6510291,1948,NY,MAFIOSO,225255,32,New York,255323.5938,8170355,United States,21.9970733,USA,1660064,Frank Abagnale,2.605775059,Male,OUTLAWS,43696.11473,North America,40.94,Frank Abagnale
INSTITUTIONS,LR,-10.683333,4881,1948,,POLITICIAN,241458,33,Arthington,8899.666667,293689,LIBERIA,21.13763151,LBR,288808,Charles Taylor,10.56707781,Male,GOVERNMENT,2699.023926,Africa,6.516667,Charles Taylor (philosopher)
INSTITUTIONS,GB,-5.93,1108756,1948,,POLITICIAN,38117,31,Belfast,45404.64516,1407544,UNITED KINGDOM,20.557753,GBR,298788,Gerry Adams,2.923445599,Male,GOVERNMENT,6210.990524,Europe,54.597,Gerry Adams
ARTS,GB,-1.88,12774904,1948,,SINGER,85406,54,Aston,468288.0185,25287553,United Kingdom,26.10743117,GBR,12512649,Ozzy Osbourne,6.788301255,Male,MUSIC,73501.35707,Europe,52.5,Ozzy Osbourne
ARTS,GB,-1.3002,4907332,1948,,ACTOR,26274410,51,Cowes,162936.2941,8309751,United Kingdom,23.75935992,GBR,3402419,Jeremy Irons,5.110326307,Male,FILM AND THEATRE,48868.99619,Europe,50.7595,Jeremy Irons
HUMANITIES,GB,-0.758,1490910,1948,,WRITER,327073,40,Aldershot,65863.3,2634532,UNITED KINGDOM,23.35547492,GBR,1143622,Ian McEwan,5.844927025,Male,LANGUAGE,6996.307612,Europe,51.248,Ian McEwan
HUMANITIES,GB,-0.634682,3850395,1948,,WRITER,30029,46,Beaconsfield,163785.1087,7534115,UNITED KINGDOM,24.7843726,GBR,3683720,Terry Pratchett,6.309449167,Male,LANGUAGE,19166.79909,Europe,51.600873,Terry Pratchett
ARTS,GB,-0.147,5968186,1948,,MUSICIAN,78747,46,Marylebone,217456.9783,10003021,UNITED KINGDOM,24.38009724,GBR,4034835,Yusuf Islam,5.151858778,Male,MUSIC,34098.45917,Europe,51.5177,Cat Stevens
INSTITUTIONS,GB,-0.1416,542125,1948,,NOBLEMAN,125248,70,London,44704.31429,3129302,United Kingdom,23.24752218,GBR,2587177,"Charles, Prince of Wales",7.166705969,Male,GOVERNMENT,44938.47804,Europe,51.501,"Charles, Prince of Wales"
ARTS,GB,-0.1275,1189060,1948,,MUSICIAN,5713317,28,London,78660.32143,2202489,UNITED KINGDOM,22.66097711,GBR,1013429,Alan Parsons,5.348734413,Male,MUSIC,6649.309431,Europe,51.507222,Alan Parsons
ARTS,GB,1.3179,4366514,1948,,MUSICIAN,21222062,39,Woodbridge,172960.2564,6745450,UNITED KINGDOM,23.86261521,GBR,2378936,Brian Eno,4.354008472,Male,MUSIC,16298.33219,Europe,52.0935,Brian Eno
HUMANITIES,DE,7.516667,2550440,1948,,WRITER,1338466,27,Dortmund,151654.2222,4094664,Germany,22.52348417,DEU,1544224,Eckhart Tolle,4.472816638,Male,LANGUAGE,17427.94793,Europe,51.616667,Eckhart Tolle
ARTS,DE,9.716667,819854,1948,,SINGER,1798012,28,Hanover,73317.75,2052897,Germany,23.14191959,DEU,1233043,Klaus Meine,7.784681893,Male,MUSIC,6784.752652,Europe,52.366667,Klaus Meine
INSTITUTIONS,DE,9.920278,261010,1948,,POLITICIAN,101827,35,Gerabronn,50217.17143,1757601,Germany,22.69446513,DEU,1496591,Joschka Fischer,3.877234966,Male,GOVERNMENT,6866.419354,Europe,49.249444,Joschka Fischer
ARTS,LV,24.106389,2795336,1948,,DANCER,427626,29,Riga,138740.4138,4023472,LATVIA,22.22900169,LVA,1228136,Mikhail Baryshnikov,3.717645535,Male,DANCE,16322.18752,Europe,56.948889,Mikhail Baryshnikov
ARTS,PK,73.078889,2648142,1948,,SINGER,95410,30,Faisalabad,104552.5333,3136576,PAKISTAN,20.56956238,PAK,488434,Nusrat Fateh Ali Khan,2.29447278,Male,MUSIC,16983.06792,Asia,31.429167,Nusrat Fateh Ali Khan
ARTS,MM,96.15,4009956,1948,,MUSICIAN,80521,30,Yangon,186934.1333,5608024,,21.84234074,MMR,1598068,Nick Drake,3.591407307,Male,MUSIC,43549.25144,Asia,16.8,Nick Drake
INSTITUTIONS,US,,7289850,1948,,POLITICIAN,5042706,85,"Washington, D.C.",143689.9647,12213647,United States,25.25102025,USA,4923797,Al Gore,6.23660094,Male,GOVERNMENT,47569.80154,North America,,Al Gore
